2022-04-24 00:00:00	45291.4
2022-04-24 00:00:10	45290.3
2022-04-24 00:00:20	45290.5
2022-04-24 00:00:30	45290.0
2022-04-24 00:00:40	45290.2
2022-04-24 00:00:50	45289.2
2022-04-24 00:01:00	45290.4
2022-04-24 00:01:10	45290.5
2022-04-24 00:01:20	45290.2
2022-04-24 00:01:30	45289.9
2022-04-24 00:01:40	45290.3
2022-04-24 00:01:50	45289.6
2022-04-24 00:02:00	45290.1
2022-04-24 00:02:10	45288.4
2022-04-24 00:02:20	45289.7
2022-04-24 00:02:30	45290.4
2022-04-24 00:02:40	45289.5
2022-04-24 00:02:50	45289.7
2022-04-24 00:03:00	45290.8
2022-04-24 00:03:10	45290.7
2022-04-24 00:03:20	45290.9
2022-04-24 00:03:30	45290.1
2022-04-24 00:03:40	45290.3
2022-04-24 00:03:50	45289.5
2022-04-24 00:04:00	45290.4
2022-04-24 00:04:10	45289.4
2022-04-24 00:04:20	45289.7
2022-04-24 00:04:30	45289.4
2022-04-24 00:04:40	45289.4
2022-04-24 00:04:50	45290.0
2022-04-24 00:05:00	45290.2
2022-04-24 00:05:10	45289.8
2022-04-24 00:05:20	45290.6
2022-04-24 00:05:30	45289.7
2022-04-24 00:05:40	45289.5
2022-04-24 00:05:50	45290.1
2022-04-24 00:06:00	45289.9
2022-04-24 00:06:10	45290.2
2022-04-24 00:06:20	45290.0
2022-04-24 00:06:30	45289.3
2022-04-24 00:06:40	45289.3
2022-04-24 00:06:50	45290.8
2022-04-24 00:07:00	45290.7
2022-04-24 00:07:10	45290.4
2022-04-24 00:07:20	45288.8
2022-04-24 00:07:30	45290.2
2022-04-24 00:07:40	45289.7
2022-04-24 00:07:50	45289.2
2022-04-24 00:08:00	45289.5
2022-04-24 00:08:10	45289.1
2022-04-24 00:08:20	45289.1
2022-04-24 00:08:30	45290.1
2022-04-24 00:08:40	45289.4
2022-04-24 00:08:50	45288.6
2022-04-24 00:09:00	45287.9
2022-04-24 00:09:10	45288.6
2022-04-24 00:09:20	45288.2
2022-04-24 00:09:30	45289.1
2022-04-24 00:09:40	45288.5
2022-04-24 00:09:50	45288.9
2022-04-24 00:10:00	45287.9
2022-04-24 00:10:10	45288.6
2022-04-24 00:10:20	45289.5
2022-04-24 00:10:30	45288.6
2022-04-24 00:10:40	45288.8
2022-04-24 00:10:50	45288.1
2022-04-24 00:11:00	45288.0
2022-04-24 00:11:10	45288.5
2022-04-24 00:11:20	45288.6
2022-04-24 00:11:30	45287.4
2022-04-24 00:11:40	45287.1
2022-04-24 00:11:50	45287.4
2022-04-24 00:12:00	45288.1
2022-04-24 00:12:10	45288.6
2022-04-24 00:12:20	45287.8
2022-04-24 00:12:30	45287.8
2022-04-24 00:12:40	45288.0
2022-04-24 00:12:50	45288.6
2022-04-24 00:13:00	45288.0
2022-04-24 00:13:10	45288.2
2022-04-24 00:13:20	45289.1
2022-04-24 00:13:30	45287.8
2022-04-24 00:13:40	45287.0
2022-04-24 00:13:50	45287.5
2022-04-24 00:14:00	45287.8
2022-04-24 00:14:10	45287.6
2022-04-24 00:14:20	45287.4
2022-04-24 00:14:30	45287.0
2022-04-24 00:14:40	45285.6
2022-04-24 00:14:50	45285.4
2022-04-24 00:15:00	45287.8
2022-04-24 00:15:10	45287.2
2022-04-24 00:15:20	45286.6
2022-04-24 00:15:30	45287.2
2022-04-24 00:15:40	45288.2
2022-04-24 00:15:50	45287.9
2022-04-24 00:16:00	45287.3
2022-04-24 00:16:10	45287.9
2022-04-24 00:16:20	45289.0
2022-04-24 00:16:30	45288.5
2022-04-24 00:16:39	45289.3
2022-04-24 00:16:49	45288.8
2022-04-24 00:16:59	45289.3
2022-04-24 00:17:09	45289.1
2022-04-24 00:17:19	45288.9
2022-04-24 00:17:29	45289.0
2022-04-24 00:17:39	45288.6
2022-04-24 00:17:49	45288.3
2022-04-24 00:17:59	45288.6
2022-04-24 00:18:09	45287.8
2022-04-24 00:18:19	45288.5
2022-04-24 00:18:29	45287.3
2022-04-24 00:18:39	45287.8
2022-04-24 00:18:49	45288.2
2022-04-24 00:18:59	45287.5
2022-04-24 00:19:09	45287.4
2022-04-24 00:19:19	45287.6
2022-04-24 00:19:29	45286.9
2022-04-24 00:19:39	45287.1
2022-04-24 00:19:49	45286.2
2022-04-24 00:19:59	45288.0
2022-04-24 00:20:09	45287.2
2022-04-24 00:20:19	45287.7
2022-04-24 00:20:29	45287.0
2022-04-24 00:20:39	45287.3
2022-04-24 00:20:49	45286.4
2022-04-24 00:20:59	45286.3
2022-04-24 00:21:09	45287.0
2022-04-24 00:21:19	45286.7
2022-04-24 00:21:29	45286.4
2022-04-24 00:21:39	45286.8
2022-04-24 00:21:49	45286.2
2022-04-24 00:21:59	45286.0
2022-04-24 00:22:09	45285.9
2022-04-24 00:22:19	45285.8
2022-04-24 00:22:29	45285.4
2022-04-24 00:22:39	45285.2
2022-04-24 00:22:49	45286.3
2022-04-24 00:22:59	45284.5
2022-04-24 00:23:09	45285.5
2022-04-24 00:23:19	45286.0
2022-04-24 00:23:29	45285.3
2022-04-24 00:23:39	45286.7
2022-04-24 00:23:49	45286.0
2022-04-24 00:23:59	45286.0
2022-04-24 00:24:09	45285.3
2022-04-24 00:24:19	45285.8
2022-04-24 00:24:29	45286.0
2022-04-24 00:24:39	45286.2
2022-04-24 00:24:49	45286.0
2022-04-24 00:24:59	45285.8
2022-04-24 00:25:09	45286.2
2022-04-24 00:25:19	45285.1
2022-04-24 00:25:29	45286.0
2022-04-24 00:25:39	45286.2
2022-04-24 00:25:49	45286.5
2022-04-24 00:25:59	45286.2
2022-04-24 00:26:09	45286.2
2022-04-24 00:26:19	45286.1
2022-04-24 00:26:29	45285.8
2022-04-24 00:26:39	45287.0
2022-04-24 00:26:49	45285.3
2022-04-24 00:26:59	45285.8
2022-04-24 00:27:09	45286.2
2022-04-24 00:27:19	45286.3
2022-04-24 00:27:29	45285.6
2022-04-24 00:27:39	45286.0
2022-04-24 00:27:49	45285.5
2022-04-24 00:27:59	45285.9
2022-04-24 00:28:09	45285.6
2022-04-24 00:28:19	45284.8
2022-04-24 00:28:29	45285.8
2022-04-24 00:28:39	45285.7
2022-04-24 00:28:49	45285.6
2022-04-24 00:28:59	45285.7
2022-04-24 00:29:09	45285.7
2022-04-24 00:29:19	45284.9
2022-04-24 00:29:29	45285.1
2022-04-24 00:29:39	45285.7
2022-04-24 00:29:49	45285.3
2022-04-24 00:29:59	45285.2
2022-04-24 00:30:09	45285.9
2022-04-24 00:30:19	45285.4
2022-04-24 00:30:29	45285.3
2022-04-24 00:30:39	45285.2
2022-04-24 00:30:49	45285.9
2022-04-24 00:30:59	45286.1
2022-04-24 00:31:09	45285.0
2022-04-24 00:31:19	45286.4
2022-04-24 00:31:29	45285.9
2022-04-24 00:31:39	45284.3
2022-04-24 00:31:49	45284.9
2022-04-24 00:31:59	45285.0
2022-04-24 00:32:09	45285.5
2022-04-24 00:32:19	45285.7
2022-04-24 00:32:29	45285.5
2022-04-24 00:32:39	45284.5
2022-04-24 00:32:49	45285.2
2022-04-24 00:32:59	45285.7
2022-04-24 00:33:09	45284.7
2022-04-24 00:33:19	45284.7
2022-04-24 00:33:29	45285.2
2022-04-24 00:33:39	45284.6
2022-04-24 00:33:49	45284.8
2022-04-24 00:33:59	45284.4
2022-04-24 00:34:09	45285.1
2022-04-24 00:34:19	45285.1
2022-04-24 00:34:29	45287.0
2022-04-24 00:34:39	45286.0
2022-04-24 00:34:49	45285.1
2022-04-24 00:34:59	45285.4
2022-04-24 00:35:09	45284.9
2022-04-24 00:35:19	45285.9
2022-04-24 00:35:29	45284.9
2022-04-24 00:35:39	45286.6
2022-04-24 00:35:49	45284.3
2022-04-24 00:35:59	45285.4
2022-04-24 00:36:09	45283.8
2022-04-24 00:36:19	45285.4
2022-04-24 00:36:29	45283.9
2022-04-24 00:36:39	45284.0
2022-04-24 00:36:49	45284.0
2022-04-24 00:36:59	45284.4
2022-04-24 00:37:09	45284.3
2022-04-24 00:37:19	45284.6
2022-04-24 00:37:29	45285.0
2022-04-24 00:37:39	45284.3
2022-04-24 00:37:49	45284.3
2022-04-24 00:37:59	45285.2
2022-04-24 00:38:09	45285.5
2022-04-24 00:38:19	45284.4
2022-04-24 00:38:29	45284.2
2022-04-24 00:38:39	45284.8
2022-04-24 00:38:49	45286.0
2022-04-24 00:38:59	45285.5
2022-04-24 00:39:09	45285.0
2022-04-24 00:39:19	45284.8
2022-04-24 00:39:29	45284.1
2022-04-24 00:39:39	45286.2
2022-04-24 00:39:49	45285.1
2022-04-24 00:39:59	45285.1
2022-04-24 00:40:09	45285.8
2022-04-24 00:40:19	45284.3
2022-04-24 00:40:29	45286.5
2022-04-24 00:40:39	45286.1
2022-04-24 00:40:49	45285.3
2022-04-24 00:40:59	45285.7
2022-04-24 00:41:09	45283.8
2022-04-24 00:41:19	45283.2
2022-04-24 00:41:29	45284.6
2022-04-24 00:41:39	45285.3
2022-04-24 00:41:49	45284.5
2022-04-24 00:41:59	45284.8
2022-04-24 00:42:09	45283.8
2022-04-24 00:42:19	45283.9
2022-04-24 00:42:29	45284.3
2022-04-24 00:42:39	45286.0
2022-04-24 00:42:49	45285.3
2022-04-24 00:42:59	45286.0
2022-04-24 00:43:09	45285.1
2022-04-24 00:43:19	45285.0
2022-04-24 00:43:29	45285.8
2022-04-24 00:43:39	45283.8
2022-04-24 00:43:49	45284.4
2022-04-24 00:43:59	45284.5
2022-04-24 00:44:09	45284.4
2022-04-24 00:44:19	45284.2
2022-04-24 00:44:29	45284.3
2022-04-24 00:44:39	45285.1
2022-04-24 00:44:49	45284.2
2022-04-24 00:44:59	45286.5
2022-04-24 00:45:09	45284.7
2022-04-24 00:45:19	45285.8
2022-04-24 00:45:29	45285.7
2022-04-24 00:45:39	45285.7
2022-04-24 00:45:49	45284.4
2022-04-24 00:45:59	45285.2
2022-04-24 00:46:09	45285.2
2022-04-24 00:46:19	45284.5
2022-04-24 00:46:29	45284.7
2022-04-24 00:46:39	45283.9
2022-04-24 00:46:49	45284.4
2022-04-24 00:46:59	45285.5
2022-04-24 00:47:09	45284.3
2022-04-24 00:47:19	45284.1
2022-04-24 00:47:29	45284.6
2022-04-24 00:47:39	45284.4
2022-04-24 00:47:49	45284.9
2022-04-24 00:47:59	45284.6
2022-04-24 00:48:09	45284.8
2022-04-24 00:48:19	45285.1
2022-04-24 00:48:29	45285.4
2022-04-24 00:48:39	45284.2
2022-04-24 00:48:49	45284.7
2022-04-24 00:48:59	45284.6
2022-04-24 00:49:09	45284.5
2022-04-24 00:49:19	45284.7
2022-04-24 00:49:29	45284.8
2022-04-24 00:49:39	45285.3
2022-04-24 00:49:49	45285.0
2022-04-24 00:49:59	45285.4
2022-04-24 00:50:08	45284.5
2022-04-24 00:50:18	45284.9
2022-04-24 00:50:28	45284.5
2022-04-24 00:50:38	45284.8
2022-04-24 00:50:48	45285.9
2022-04-24 00:50:58	45282.6
2022-04-24 00:51:08	45283.5
2022-04-24 00:51:18	45284.0
2022-04-24 00:51:28	45283.4
2022-04-24 00:51:38	45283.7
2022-04-24 00:51:48	45283.7
2022-04-24 00:51:58	45284.3
2022-04-24 00:52:08	45283.7
2022-04-24 00:52:18	45284.1
